segment_id,record_id,start_seconds,end_seconds,text,language,language_probability,avg_log_probability,no_speech_probability,compression_ratio,words_json,model
airfryer-005-asr-0088,airfryer-005,292.150,294.710,You can just pick them up and eat them or you can use like a,en,1.000000,-0.171383,0.004681,1.746781,"[{""start"":292.15,""end"":292.23,""word"":"" You"",""probability"":0.999023},{""start"":292.23,""end"":292.35,""word"":"" can"",""probability"":1.0},{""start"":292.35,""end"":292.55,""word"":"" just"",""probability"":0.999512},{""start"":292.55,""end"":292.77,""word"":"" pick"",""probability"":1.0},{""start"":292.77,""end"":292.89,""word"":"" them"",""probability"":0.984863},{""start"":292.89,""end"":293.05,""word"":"" up"",""probability"":1.0},{""start"":293.05,""end"":293.25,""word"":"" and"",""probability"":0.998535},{""start"":293.25,""end"":293.37,""word"":"" eat"",""probability"":0.993652},{""start"":293.37,""end"":293.55,""word"":"" them"",""probability"":0.996582},{""start"":293.55,""end"":294.07,""word"":"" or"",""probability"":0.743164},{""start"":294.07,""end"":294.19,""word"":"" you"",""probability"":0.960938},{""start"":294.19,""end"":294.33,""word"":"" can"",""probability"":1.0},{""start"":294.33,""end"":294.49,""word"":"" use"",""probability"":1.0},{""start"":294.49,""end"":294.65,""word"":"" like"",""probability"":0.933105},{""start"":294.65,""end"":294.71,""word"":"" a"",""probability"":0.999023}]",large-v3
airfryer-005-asr-0089,airfryer-005,294.710,296.510,fork and knife and eat them that way.,en,1.000000,-0.171383,0.004681,1.746781,"[{""start"":294.71,""end"":294.93,""word"":"" fork"",""probability"":0.979004},{""start"":294.93,""end"":295.09,""word"":"" and"",""probability"":0.841309},{""start"":295.09,""end"":295.31,""word"":"" knife"",""probability"":0.987305},{""start"":295.31,""end"":295.67,""word"":"" and"",""probability"":0.999023},{""start"":295.67,""end"":295.81,""word"":"" eat"",""probability"":0.994629},{""start"":295.81,""end"":295.97,""word"":"" them"",""probability"":0.985352},{""start"":295.97,""end"":296.31,""word"":"" that"",""probability"":0.925781},{""start"":296.31,""end"":296.51,""word"":"" way."",""probability"":0.998535}]",large-v3
airfryer-005-asr-0090,airfryer-005,296.590,297.530,Totally up to you.,en,1.000000,-0.171383,0.004681,1.746781,"[{""start"":296.59,""end"":296.93,""word"":"" Totally"",""probability"":0.990723},{""start"":296.93,""end"":297.17,""word"":"" up"",""probability"":0.99707},{""start"":297.17,""end"":297.33,""word"":"" to"",""probability"":1.0},{""start"":297.33,""end"":297.53,""word"":"" you."",""probability"":1.0}]",large-v3
airfryer-005-asr-0091,airfryer-005,297.530,299.590,"Once again, my name is Matt Taylor.",en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":297.53,""end"":298.21,""word"":"" Once"",""probability"":0.133911},{""start"":298.21,""end"":298.67,""word"":"" again,"",""probability"":0.997559},{""start"":298.75,""end"":298.87,""word"":"" my"",""probability"":0.997559},{""start"":298.87,""end"":298.99,""word"":"" name"",""probability"":1.0},{""start"":298.99,""end"":299.15,""word"":"" is"",""probability"":0.999512},{""start"":299.15,""end"":299.31,""word"":"" Matt"",""probability"":0.989746},{""start"":299.31,""end"":299.59,""word"":"" Taylor."",""probability"":0.947266}]",large-v3
airfryer-005-asr-0092,airfryer-005,299.770,301.790,This has been another episode of In the Kitchen with Matt.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":299.77,""end"":299.95,""word"":"" This"",""probability"":0.99707},{""start"":299.95,""end"":300.05,""word"":"" has"",""probability"":0.997559},{""start"":300.05,""end"":300.21,""word"":"" been"",""probability"":1.0},{""start"":300.21,""end"":300.41,""word"":"" another"",""probability"":0.999023},{""start"":300.41,""end"":300.85,""word"":"" episode"",""probability"":0.999023},{""start"":300.85,""end"":301.05,""word"":"" of"",""probability"":0.993652},{""start"":301.05,""end"":301.13,""word"":"" In"",""probability"":0.603027},{""start"":301.13,""end"":301.23,""word"":"" the"",""probability"":0.751465},{""start"":301.23,""end"":301.45,""word"":"" Kitchen"",""probability"":0.950195},{""start"":301.45,""end"":301.61,""word"":"" with"",""probability"":0.940918},{""start"":301.61,""end"":301.79,""word"":"" Matt."",""probability"":0.989746}]",large-v3
airfryer-005-asr-0093,airfryer-005,302.070,304.090,Thank you for joining me as always.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":302.07,""end"":302.43,""word"":"" Thank"",""probability"":0.999023},{""start"":302.43,""end"":302.59,""word"":"" you"",""probability"":1.0},{""start"":302.59,""end"":302.69,""word"":"" for"",""probability"":0.999512},{""start"":302.69,""end"":302.95,""word"":"" joining"",""probability"":0.999512},{""start"":302.95,""end"":303.13,""word"":"" me"",""probability"":0.999512},{""start"":303.13,""end"":303.69,""word"":"" as"",""probability"":0.495361},{""start"":303.69,""end"":304.09,""word"":"" always."",""probability"":0.999512}]",large-v3
airfryer-005-asr-0094,airfryer-005,304.290,306.570,"If you have any questions, comments or requests, put them",en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":304.29,""end"":304.49,""word"":"" If"",""probability"":0.99707},{""start"":304.49,""end"":304.55,""word"":"" you"",""probability"":0.994629},{""start"":304.55,""end"":304.67,""word"":"" have"",""probability"":0.99707},{""start"":304.67,""end"":304.77,""word"":"" any"",""probability"":1.0},{""start"":304.77,""end"":305.05,""word"":"" questions,"",""probability"":0.999512},{""start"":305.35,""end"":305.73,""word"":"" comments"",""probability"":0.998047},{""start"":305.73,""end"":305.89,""word"":"" or"",""probability"":0.821777},{""start"":305.89,""end"":306.13,""word"":"" requests,"",""probability"":0.982422},{""start"":306.33,""end"":306.45,""word"":"" put"",""probability"":0.983398},{""start"":306.45,""end"":306.57,""word"":"" them"",""probability"":0.634766}]",large-v3
airfryer-005-asr-0095,airfryer-005,306.570,308.770,down below and I'll get back to you as soon as I can.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":306.57,""end"":306.67,""word"":"" down"",""probability"":0.998535},{""start"":306.67,""end"":306.95,""word"":"" below"",""probability"":0.999512},{""start"":306.95,""end"":307.27,""word"":"" and"",""probability"":0.990234},{""start"":307.27,""end"":307.47,""word"":"" I'll"",""probability"":0.737183},{""start"":307.47,""end"":307.61,""word"":"" get"",""probability"":0.999023},{""start"":307.61,""end"":307.87,""word"":"" back"",""probability"":0.999512},{""start"":307.87,""end"":308.05,""word"":"" to"",""probability"":0.95752},{""start"":308.05,""end"":308.11,""word"":"" you"",""probability"":0.99707},{""start"":308.11,""end"":308.23,""word"":"" as"",""probability"":0.9375},{""start"":308.23,""end"":308.35,""word"":"" soon"",""probability"":0.999512},{""start"":308.35,""end"":308.45,""word"":"" as"",""probability"":0.999512},{""start"":308.45,""end"":308.57,""word"":"" I"",""probability"":0.999023},{""start"":308.57,""end"":308.77,""word"":"" can."",""probability"":0.999023}]",large-v3
airfryer-005-asr-0096,airfryer-005,309.170,310.370,Thumbs up down the corner.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":309.17,""end"":309.53,""word"":"" Thumbs"",""probability"":0.993896},{""start"":309.53,""end"":309.75,""word"":"" up"",""probability"":0.998047},{""start"":309.75,""end"":310.09,""word"":"" down"",""probability"":0.854004},{""start"":310.09,""end"":310.23,""word"":"" the"",""probability"":0.986328},{""start"":310.23,""end"":310.37,""word"":"" corner."",""probability"":0.999023}]",large-v3
airfryer-005-asr-0097,airfryer-005,310.470,310.810,Push it.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":310.47,""end"":310.65,""word"":"" Push"",""probability"":0.98877},{""start"":310.65,""end"":310.81,""word"":"" it."",""probability"":0.992676}]",large-v3
airfryer-005-asr-0098,airfryer-005,311.050,313.170,Don't forget to subscribe to my channel and check out,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":311.05,""end"":311.41,""word"":"" Don't"",""probability"":0.999512},{""start"":311.41,""end"":311.55,""word"":"" forget"",""probability"":0.999512},{""start"":311.55,""end"":311.75,""word"":"" to"",""probability"":0.995605},{""start"":311.75,""end"":312.09,""word"":"" subscribe"",""probability"":0.992188},{""start"":312.09,""end"":312.37,""word"":"" to"",""probability"":0.999023},{""start"":312.37,""end"":312.45,""word"":"" my"",""probability"":0.99707},{""start"":312.45,""end"":312.75,""word"":"" channel"",""probability"":0.999023},{""start"":312.75,""end"":312.87,""word"":"" and"",""probability"":0.994629},{""start"":312.87,""end"":313.01,""word"":"" check"",""probability"":0.999512},{""start"":313.01,""end"":313.17,""word"":"" out"",""probability"":0.996094}]",large-v3
airfryer-005-asr-0099,airfryer-005,313.170,313.830,my other videos.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":313.17,""end"":313.27,""word"":"" my"",""probability"":0.999512},{""start"":313.27,""end"":313.45,""word"":"" other"",""probability"":1.0},{""start"":313.45,""end"":313.83,""word"":"" videos."",""probability"":0.997559}]",large-v3
airfryer-005-asr-0100,airfryer-005,313.990,314.590,Take care.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":313.99,""end"":314.31,""word"":"" Take"",""probability"":0.989258},{""start"":314.31,""end"":314.59,""word"":"" care."",""probability"":0.97168}]",large-v3
airfryer-005-asr-0101,airfryer-005,314.890,316.450,Time for me to dive into this.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":314.89,""end"":315.25,""word"":"" Time"",""probability"":0.95752},{""start"":315.25,""end"":315.43,""word"":"" for"",""probability"":0.998047},{""start"":315.43,""end"":315.53,""word"":"" me"",""probability"":0.999023},{""start"":315.53,""end"":315.73,""word"":"" to"",""probability"":0.999023},{""start"":315.73,""end"":315.97,""word"":"" dive"",""probability"":0.880371},{""start"":315.97,""end"":316.19,""word"":"" into"",""probability"":0.992676},{""start"":316.19,""end"":316.45,""word"":"" this."",""probability"":0.984863}]",large-v3
airfryer-005-asr-0102,airfryer-005,316.490,319.590,"So, yeah, take a bite out of this one.",en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":316.49,""end"":316.75,""word"":"" So,"",""probability"":0.169556},{""start"":316.75,""end"":317.13,""word"":"" yeah,"",""probability"":0.968262},{""start"":317.21,""end"":318.65,""word"":"" take"",""probability"":0.685059},{""start"":318.65,""end"":318.85,""word"":"" a"",""probability"":0.987305},{""start"":318.85,""end"":319.01,""word"":"" bite"",""probability"":0.991211},{""start"":319.01,""end"":319.19,""word"":"" out"",""probability"":0.986816},{""start"":319.19,""end"":319.25,""word"":"" of"",""probability"":1.0},{""start"":319.25,""end"":319.39,""word"":"" this"",""probability"":0.999512},{""start"":319.39,""end"":319.59,""word"":"" one."",""probability"":0.999023}]",large-v3
airfryer-005-asr-0103,airfryer-005,337.510,338.170,So good.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":337.51,""end"":337.87,""word"":"" So"",""probability"":0.99707},{""start"":337.87,""end"":338.17,""word"":"" good."",""probability"":0.874023}]",large-v3
airfryer-005-asr-0104,airfryer-005,338.710,342.390,Now I want to cut into the yoke here just to show you kind of,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":338.71,""end"":339.07,""word"":"" Now"",""probability"":0.986816},{""start"":339.07,""end"":339.21,""word"":"" I"",""probability"":0.849121},{""start"":339.21,""end"":339.35,""word"":"" want"",""probability"":0.999512},{""start"":339.35,""end"":339.45,""word"":"" to"",""probability"":1.0},{""start"":339.45,""end"":339.57,""word"":"" cut"",""probability"":0.999512},{""start"":339.57,""end"":339.87,""word"":"" into"",""probability"":0.971191},{""start"":339.87,""end"":340.65,""word"":"" the"",""probability"":0.99707},{""start"":340.65,""end"":340.87,""word"":"" yoke"",""probability"":0.735229},{""start"":340.87,""end"":341.07,""word"":"" here"",""probability"":0.976562},{""start"":341.07,""end"":341.25,""word"":"" just"",""probability"":0.916016},{""start"":341.25,""end"":341.41,""word"":"" to"",""probability"":0.999512},{""start"":341.41,""end"":341.61,""word"":"" show"",""probability"":1.0},{""start"":341.61,""end"":341.79,""word"":"" you"",""probability"":1.0},{""start"":341.79,""end"":342.31,""word"":"" kind"",""probability"":0.993652},{""start"":342.31,""end"":342.39,""word"":"" of"",""probability"":1.0}]",large-v3
airfryer-005-asr-0105,airfryer-005,342.390,343.410,what the yoke looks like.,en,1.000000,-0.170332,0.007233,1.631579,"[{""start"":342.39,""end"":342.53,""word"":"" what"",""probability"":1.0},{""start"":342.53,""end"":342.63,""word"":"" the"",""probability"":0.997559},{""start"":342.63,""end"":342.85,""word"":"" yoke"",""probability"":0.941406},{""start"":342.85,""end"":343.07,""word"":"" looks"",""probability"":0.999023},{""start"":343.07,""end"":343.41,""word"":"" like."",""probability"":0.999512}]",large-v3
airfryer-005-asr-0106,airfryer-005,343.850,348.250,I'm just going to cut kind of straight through and there,en,1.000000,-0.275174,0.005058,1.138614,"[{""start"":343.85,""end"":344.21,""word"":"" I'm"",""probability"":0.792969},{""start"":344.21,""end"":344.23,""word"":"" just"",""probability"":0.887207},{""start"":344.23,""end"":344.31,""word"":"" going"",""probability"":0.862305},{""start"":344.31,""end"":344.43,""word"":"" to"",""probability"":0.998047},{""start"":344.43,""end"":344.63,""word"":"" cut"",""probability"":0.956543},{""start"":344.63,""end"":344.91,""word"":"" kind"",""probability"":0.941406},{""start"":344.91,""end"":345.01,""word"":"" of"",""probability"":0.999512},{""start"":345.01,""end"":345.17,""word"":"" straight"",""probability"":0.997559},{""start"":345.17,""end"":345.59,""word"":"" through"",""probability"":0.999023},{""start"":345.59,""end"":346.77,""word"":"" and"",""probability"":0.751465},{""start"":346.77,""end"":348.25,""word"":"" there"",""probability"":0.984375}]",large-v3
airfryer-005-asr-0107,airfryer-005,348.250,350.390,should be a little bit of a run to that yoke.,en,1.000000,-0.275174,0.005058,1.138614,"[{""start"":348.25,""end"":348.45,""word"":"" should"",""probability"":0.999023},{""start"":348.45,""end"":348.67,""word"":"" be"",""probability"":1.0},{""start"":348.67,""end"":348.83,""word"":"" a"",""probability"":0.999512},{""start"":348.83,""end"":348.97,""word"":"" little"",""probability"":0.999512},{""start"":348.97,""end"":349.15,""word"":"" bit"",""probability"":0.999512},{""start"":349.15,""end"":349.29,""word"":"" of"",""probability"":0.999512},{""start"":349.29,""end"":349.37,""word"":"" a"",""probability"":0.999023},{""start"":349.37,""end"":349.57,""word"":"" run"",""probability"":0.999512},{""start"":349.57,""end"":349.79,""word"":"" to"",""probability"":0.99707},{""start"":349.79,""end"":349.93,""word"":"" that"",""probability"":0.996582},{""start"":349.93,""end"":350.39,""word"":"" yoke."",""probability"":0.803467}]",large-v3
airfryer-005-asr-0108,airfryer-005,350.430,352.710,"OK, awesome.",en,1.000000,-0.275174,0.005058,1.138614,"[{""start"":350.43,""end"":350.79,""word"":"" OK,"",""probability"":0.820801},{""start"":350.91,""end"":352.71,""word"":"" awesome."",""probability"":0.991211}]",large-v3
airfryer-006-asr-0001,airfryer-006,0.110,1.290,"Hi, good morning, America.",en,0.998535,-0.228101,0.017685,1.572491,"[{""start"":0.11,""end"":0.47,""word"":"" Hi,"",""probability"":0.771484},{""start"":0.47,""end"":0.61,""word"":"" good"",""probability"":0.918457},{""start"":0.61,""end"":0.93,""word"":"" morning,"",""probability"":0.996582},{""start"":0.97,""end"":1.29,""word"":"" America."",""probability"":0.99707}]",large-v3
airfryer-006-asr-0002,airfryer-006,1.530,4.190,It's Babs making air fryer Oreos.,en,0.998535,-0.228101,0.017685,1.572491,"[{""start"":1.53,""end"":1.83,""word"":"" It's"",""probability"":0.996826},{""start"":1.83,""end"":2.41,""word"":"" Babs"",""probability"":0.975586},{""start"":2.41,""end"":2.61,""word"":"" making"",""probability"":0.785156},{""start"":2.61,""end"":3.03,""word"":"" air"",""probability"":0.836426},{""start"":3.03,""end"":3.51,""word"":"" fryer"",""probability"":0.992676},{""start"":3.51,""end"":4.19,""word"":"" Oreos."",""probability"":0.945068}]",large-v3
airfryer-006-asr-0003,airfryer-006,4.230,5.890,"Step one, crescent rolls.",en,0.998535,-0.228101,0.017685,1.572491,"[{""start"":4.23,""end"":4.71,""word"":"" Step"",""probability"":0.98877},{""start"":4.71,""end"":5.01,""word"":"" one,"",""probability"":0.887695},{""start"":5.11,""end"":5.65,""word"":"" crescent"",""probability"":0.974609},{""start"":5.65,""end"":5.89,""word"":"" rolls."",""probability"":0.431641}]",large-v3
